"AS","602589","Rarity","C"
"AS","602589","Mana cost","{3}{U}"
"AS","602589","Set number","59"
"AS","602589","Name","Meldweb Curator"
"AS","602590","Set code","one"
"AS","602590","Image URL","https://cards.scryfall.io/large/front/c/5/c5efd9b5-05e5-440f-b28c-658e461cf644.jpg?1675956977"
"AS","602590","Scryfall URL","https://scryfall.com/card/one/60/meldweb-strider"
"AS","602590","Artist","Julian Kok Joon Wen"
"AS","602590","Type","Artifact — Vehicle"
"AS","602590","Rarity","C"
"AS","602590","Mana cost","{4}{U}"
"AS","602590","Set number","60"
"AS","602590","Name","Meldweb Strider"
"AS","602591","Set code","one"
"AS","602591","Image URL","https://cards.scryfall.io/large/front/c/f/cf28c75d-1fb3-44cc-b651-5b2830e22add.jpg?1675956977"
"AS","602591","Scryfall URL","https://scryfall.com/card/one/61/mercurial-spelldancer"
"AS","602591","Artist","Marcela Bolívar"
"AS","602591","Type","Creature — Phyrexian Rogue"
"AS","602591","Rarity","R"
"AS","602591","Mana cost","{1}{U}"
"AS","602591","Set number","61"
"AS","602591","Name","Mercurial Spelldancer"
"AS","602592","Set code","one"
"AS","602592","Image URL","https://cards.scryfall.io/large/front/d/a/dac28e27-78aa-48b1-96fa-edca1fbcfb77.jpg?1675956977"
"AS","602592","Scryfall URL","https://scryfall.com/card/one/62/mesmerizing-dose"
"AS","602592","Artist","Konstantin Porubov"
"AS","602592","Type","Enchantment — Aura"
"AS","602592","Rarity","C"
"AS","602592","Mana cost","{1}{U}{U}"
"AS","602592","Set number","62"
"AS","602592","Name","Mesmerizing Dose"
"AS","602593","Set code","one"
"AS","602593","Image URL","https://cards.scryfall.io/large/front/7/f/7f4ad1cb-4bbb-4485-b322-0b003f06d034.jpg?1675956980"
"AS","602593","Scryfall URL","https://scryfall.com/card/one/63/mindsplice-apparatus"
"AS","602593","Artist","Ovidio Cartagena"
"AS","602593","Type","Artifact"
"AS","602593","Rarity","R"
"AS","602593","Mana cost","{3}{U}"
"AS","602593","Set number","63"
"AS","602593","Name","Mindsplice Apparatus"
"AS","602594","Set code","one"
"AS","602594","Image URL","https://cards.scryfall.io/large/front/3/6/360ca37b-5bbd-4923-a493-7674786a36af.jpg?1675956982"
"AS","602594","Scryfall URL","https://scryfall.com/card/one/64/minor-misstep"
"AS","602594","Artist","Lorenzo Mastroianni"
"AS","602594","Type","Instant"
"AS","602594","Rarity","U"
"AS","602594","Mana cost","{U}"
"AS","602594","Set number","64"
"AS","602594","Name","Minor Misstep"
"AS","602595","Set code","one"
"AS","602595","Image URL","https://cards.scryfall.io/large/front/a/c/ac625f30-ed91-4b21-ada8-aaa5b2ad79b8.jpg?1675956984"
"AS","602595","Scryfall URL","https://scryfall.com/card/one/65/prologue-to-phyresis"
"AS","602595","Artist","Simon Dominic"
"AS","602595","Type","Instant"
"AS","602595","Rarity","C"
"AS","602595","Mana cost","{1}{U}"
"AS","602595","Set number","65"
"AS","602595","Name","Prologue to Phyresis"
"AS","602596","Set code","one"
"AS","602596","Image URL","https://cards.scryfall.io/large/front/b/a/bad0e96a-b4cc-4439-aab9-731a1036145d.jpg?1675956984"
"AS","602596","Scryfall URL","https://scryfall.com/card/one/66/quicksilver-fisher"
"AS","602596","Artist","Filip Burburan"
"AS","602596","Type","Creature — Phyrexian Drake"
"AS","602596","Rarity","C"
"AS","602596","Mana cost","{3}{U}{U}"
"AS","602596","Set number","66"
"AS","602596","Name","Quicksilver Fisher"
"AS","602597","Set code","one"
"AS","602597","Image URL","https://cards.scryfall.io/large/front/c/7/c7ce5296-f28f-4105-9c79-b9c63ea720e7.jpg?1675956985"
"AS","602597","Scryfall URL","https://scryfall.com/card/one/67/reject-imperfection"
"AS","602597","Artist","David Astruga"
"AS","602597","Type","Instant"
"AS","602597","Rarity","U"
"AS","602597","Mana cost","{1}{U}{U}"
"AS","602597","Set number","67"
"AS","602597","Name","Reject Imperfection"
"AS","602598","Set code","one"
"AS","602598","Image URL","https://cards.scryfall.io/large/front/d/3/d326bff1-5370-4817-8370-6da87a061058.jpg?1675956988"
"AS","602598","Scryfall URL","https://scryfall.com/card/one/68/serum-snare"
"AS","602598","Artist","Lauren K. Cannon"
"AS","602598","Type","Instant"
"AS","602598","Rarity","U"
"AS","602598","Mana cost","{1}{U}"
"AS","602598","Set number","68"
"AS","602598","Name","Serum Snare"
"AS","602599","Set code","one"
"AS","602599","Image URL","https://cards.scryfall.io/large/front/d/a/daa20112-2955-439d-8802-3a228ba0832e.jpg?1675956989"
"AS","602599","Scryfall URL","https://scryfall.com/card/one/69/tamiyos-immobilizer"
"AS","602599","Artist","Daren Bader"
"AS","602599","Type","Artifact"
"AS","602599","Rarity","U"
"AS","602599","Mana cost","{3}{U}"
"AS","602599","Set number","69"
"AS","602599","Name","Tamiyo's Immobilizer"
"AS","602600","Set code","one"
"AS","602600","Image URL","https://cards.scryfall.io/large/front/0/e/0edb2d01-9a94-410c-8ab7-ca1b404ab5f0.jpg?1675956991"
"AS","602600","Scryfall URL","https://scryfall.com/card/one/70/tamiyos-logbook"
"AS","602600","Artist","Piotr Dura"
"AS","602600","Type","Artifact"
"AS","602600","Rarity","U"
"AS","602600","Mana cost","{2}{U}"
"AS","602600","Set number","70"
"AS","602600","Name","Tamiyo's Logbook"
"AS","602601","Set code","one"
"AS","602601","Image URL","https://cards.scryfall.io/large/front/f/1/f1d4b157-2c77-4355-8c65-78dec9d44c85.jpg?1675956992"
"AS","602601","Scryfall URL","https://scryfall.com/card/one/71/tekuthal-inquiry-dominus"
"AS","602601","Artist","Martin de Diego Sádaba"
"AS","602601","Type","Legendary Creature — Phyrexian Horror"
"AS","602601","Rarity","M"
"AS","602601","Mana cost","{2}{U}{U}"
"AS","602601","Set number","71"
"AS","602601","Name","Tekuthal, Inquiry Dominus"
"AS","602602","Set code","one"
"AS","602602","Image URL","https://cards.scryfall.io/large/front/6/7/67f0a63e-0866-423e-b917-fc7c71063021.jpg?1675956992"
"AS","602602","Scryfall URL","https://scryfall.com/card/one/72/thrummingbird"
"AS","602602","Artist","José Parodi"
"AS","602602","Type","Creature — Phyrexian Bird Horror"
"AS","602602","Rarity","U"
"AS","602602","Mana cost","{1}{U}"
"AS","602602","Set number","72"
"AS","602602","Name","Thrummingbird"
"AS","602603","Set code","one"
"AS","602603","Image URL","https://cards.scryfall.io/large/front/f/9/f912c4ec-08e9-4524-a2ba-98f6dfabdc18.jpg?1675956996"
"AS","602603","Scryfall URL","https://scryfall.com/card/one/73/transplant-theorist"
"AS","602603","Artist","Xavier Ribeiro"
"AS","602603","Type","Artifact Creature — Phyrexian Artificer"
"AS","602603","Rarity","U"
"AS","602603","Mana cost","{3}{U}"
"AS","602603","Set number","73"
"AS","602603","Name","Transplant Theorist"
"AS","602604","Set code","one"
"AS","602604","Image URL","https://cards.scryfall.io/large/front/f/4/f442442d-2e5d-4913-82d8-bab2f31541f8.jpg?1680795495"
"AS","602604","Scryfall URL","https://scryfall.com/card/one/74/trawler-drake"
"AS","602604","Artist","Daniel Ljunggren"
"AS","602604","Type","Creature — Phyrexian Drake"
"AS","602604","Rarity","U"
"AS","602604","Mana cost","{2}{U}"
"AS","602604","Set number","74"
"AS","602604","Name","Trawler Drake"
"AS","602605","Set code","one"
"AS","602605","Image URL","https://cards.scryfall.io/large/front/1/6/164b07e6-48ba-4789-bd8f-7cada1fec8a9.jpg?1675956999"
"AS","602605","Scryfall URL","https://scryfall.com/card/one/75/unctus-grand-metatect"
"AS","602605","Artist","Andrew Mar"
"AS","602605","Type","Legendary Artifact Creature — Phyrexian Vedalken"
"AS","602605","Rarity","R"
"AS","602605","Mana cost","{1}{U}{U}"
"AS","602605","Set number","75"
"AS","602605","Name","Unctus, Grand Metatect"
"AS","602606","Set code","one"
"AS","602606","Image URL","https://cards.scryfall.io/large/front/3/0/30225e40-4bde-4e2e-b0f0-48ed16aebafd.jpg?1675956999"
"AS","602606","Scryfall URL","https://scryfall.com/card/one/76/unctuss-retrofitter"
"AS","602606","Artist","Cristi Balanescu"
"AS","602606","Type","Creature — Phyrexian Artificer"
"AS","602606","Rarity","U"
"AS","602606","Mana cost","{2}{U}"
"AS","602606","Set number","76"
"AS","602606","Name","Unctus's Retrofitter"
"AS","602607","Set code","one"
"AS","602607","Image URL","https://cards.scryfall.io/large/front/c/d/cd244359-781e-4e1d-946d-243664f40c7c.jpg?1675957000"
"AS","602607","Scryfall URL","https://scryfall.com/card/one/77/vivisurgeons-insight"
"AS","602607","Artist","Adam Burn"
"AS","602607","Type","Sorcery"
"AS","602607","Rarity","C"
"AS","602607","Mana cost","{3}{U}{U}"
"AS","602607","Set number","77"
"AS","602607","Name","Vivisurgeon's Insight"
"AS","602608","Set code","one"
"AS","602608","Image URL","https://cards.scryfall.io/large/front/a/8/a895f63f-3c59-4249-9346-55ef489944fc.jpg?1675957004"
"AS","602608","Scryfall URL","https://scryfall.com/card/one/78/watchful-blisterzoa"
"AS","602608","Artist","Chris Cold"
"AS","602608","Type","Creature — Phyrexian Jellyfish"
"AS","602608","Rarity","U"
"AS","602608","Mana cost","{4}{U}{U}"
"AS","602608","Set number","78"
"AS","602608","Name","Watchful Blisterzoa"
"AS","602609","Set code","one"
"AS","602609","Image URL","https://cards.scryfall.io/large/front/4/3/43c9005c-0574-4b75-8dbf-0a6641c3ae33.jpg?1675957005"
"AS","602609","Scryfall URL","https://scryfall.com/card/one/79/ambulatory-edifice"
"AS","602609","Artist","Ariel Perez"
"AS","602609","Type","Artifact Creature — Phyrexian Construct"
"AS","602609","Rarity","U"
"AS","602609","Mana cost","{2}{B}"
"AS","602609","Set number","79"
"AS","602609","Name","Ambulatory Edifice"
"AS","602610","Set code","one"
"AS","602610","Image URL","https://cards.scryfall.io/large/front/b/e/be5d0b95-ec12-4e8e-99a0-7aca457f9107.jpg?1675957005"
"AS","602610","Scryfall URL","https://scryfall.com/card/one/80/annihilating-glare"
"AS","602610","Artist","Konstantin Porubov"
"AS","602610","Type","Sorcery"
"AS","602610","Rarity","C"
"AS","602610","Mana cost","{B}"
"AS","602610","Set number","80"
"AS","602610","Name","Annihilating Glare"
"AS","602611","Set code","one"
"AS","602611","Image URL","https://cards.scryfall.io/large/front/f/7/f7dc55a8-290f-4666-90ce-aa632e87c5e7.jpg?1675957006"
"AS","602611","Scryfall URL","https://scryfall.com/card/one/81/anoint-with-affliction"
"AS","602611","Artist","David Astruga"
"AS","602611","Type","Instant"
"AS","602611","Rarity","C"
"AS","602611","Mana cost","{1}{B}"
"AS","602611","Set number","81"
"AS","602611","Name","Anoint with Affliction"
"AS","602612","Set code","one"
"AS","602612","Image URL","https://cards.scryfall.io/large/front/8/6/86b0edaf-8cfd-4508-9554-6f0fddc2dfc4.jpg?1675957007"
"AS","602612","Scryfall URL","https://scryfall.com/card/one/82/archfiend-of-the-dross"
"AS","602612","Artist","Lie Setiawan"
"AS","602612","Type","Creature — Phyrexian Demon"
"AS","602612","Rarity","R"
"AS","602612","Mana cost","{2}{B}{B}"
"AS","602612","Set number","82"
"AS","602612","Name","Archfiend of the Dross"
"AS","602613","Set code","one"
"AS","602613","Image URL","https://cards.scryfall.io/large/front/d/f/dfb81cb1-ac56-4803-a962-359854a447df.jpg?1675957012"
"AS","602613","Scryfall URL","https://scryfall.com/card/one/83/bilious-skulldweller"
"AS","602613","Artist","Svetlin Velinov"
"AS","602613","Type","Creature — Phyrexian Insect"
"AS","602613","Rarity","U"
"AS","602613","Mana cost","{B}"
"AS","602613","Set number","83"
"AS","602613","Name","Bilious Skulldweller"
"AS","602614","Set code","one"
"AS","602614","Image URL","https://cards.scryfall.io/large/front/e/5/e5bb4def-c67c-44c2-b3b2-8c53a077432d.jpg?1675957013"
"AS","602614","Scryfall URL","https://scryfall.com/card/one/84/black-suns-twilight"
"AS","602614","Artist","Jonas De Ro"
"AS","602614","Type","Instant"
"AS","602614","Rarity","R"
"AS","602614","Mana cost","{X}{B}"
"AS","602614","Set number","84"
"AS","602614","Name","Black Sun's Twilight"
"AS","602615","Set code","one"
"AS","602615","Image URL","https://cards.scryfall.io/large/front/9/2/9255cd01-a611-4fec-b9ec-b271687740ba.jpg?1675957013"
"AS","602615","Scryfall URL","https://scryfall.com/card/one/85/blightbelly-rat"
"AS","602615","Artist","Yeong-Hao Han"
"AS","602615","Type","Creature — Phyrexian Rat"
"AS","602615","Rarity","C"
"AS","602615","Mana cost","{1}{B}"
"AS","602615","Set number","85"
"AS","602615","Name","Blightbelly Rat"
"AS","602616","Set code","one"
"AS","602616","Image URL","https://cards.scryfall.io/large/front/b/8/b83f4e41-a5f5-4929-9816-06dc1c228474.jpg?1675957013"
"AS","602616","Scryfall URL","https://scryfall.com/card/one/86/bonepicker-skirge"
"AS","602616","Artist","Dave Kendall"
"AS","602616","Type","Creature — Phyrexian Imp"
"AS","602616","Rarity","C"
"AS","602616","Mana cost","{2}{B}"
"AS","602616","Set number","86"
"AS","602616","Name","Bonepicker Skirge"
"AS","602617","Set code","one"
"AS","602617","Image URL","https://cards.scryfall.io/large/front/e/0/e0328d43-ae9b-462a-a1e5-8ed408eea1a7.jpg?1675957014"
"AS","602617","Scryfall URL","https://scryfall.com/card/one/87/chittering-skitterling"
"AS","602617","Artist","Nils Hamm"
"AS","602617","Type","Creature — Phyrexian Rat"
"AS","602617","Rarity","U"
"AS","602617","Mana cost","{2}{B}"
"AS","602617","Set number","87"
"AS","602617","Name","Chittering Skitterling"
"AS","602618","Set code","one"
"AS","602618","Image URL","https://cards.scryfall.io/large/front/e/3/e3f571b5-ce50-4856-a151-fe6610d27bca.jpg?1675957019"
"AS","602618","Scryfall URL","https://scryfall.com/card/one/88/cruel-grimnarch"
"AS","602618","Artist","Allen Williams"
"AS","602618","Type","Creature — Phyrexian Cleric"
"AS","602618","Rarity","C"
"AS","602618","Mana cost","{5}{B}"
"AS","602618","Set number","88"
"AS","602618","Name","Cruel Grimnarch"
"AS","602619","Set code","one"
"AS","602619","Image URL","https://cards.scryfall.io/large/front/b/3/b3890961-d636-4ccc-9c42-2088a8531c9b.jpg?1675957020"
"AS","602619","Scryfall URL","https://scryfall.com/card/one/89/cutthroat-centurion"
"AS","602619","Artist","Ariel Perez"
"AS","602619","Type","Artifact Creature — Phyrexian Warrior"
"AS","602619","Rarity","C"
"AS","602619","Mana cost","{2}{B}"
"AS","602619","Set number","89"
"AS","602619","Name","Cutthroat Centurion"
"AS","602620","Set code","one"
"AS","602620","Image URL","https://cards.scryfall.io/large/front/6/b/6bc26bca-c4d8-4e8b-a96a-9529fc2daed7.jpg?1675957020"
"AS","602620","Scryfall URL","https://scryfall.com/card/one/90/drivnod-carnage-dominus"
"AS","602620","Artist","Bogdan Rezunenko"
"AS","602620","Type","Legendary Creature — Phyrexian Horror"
"AS","602620","Rarity","M"
"AS","602620","Mana cost","{3}{B}{B}"
"AS","602620","Set number","90"
"AS","602620","Name","Drivnod, Carnage Dominus"
"AS","602621","Set code","one"
"AS","602621","Image URL","https://cards.scryfall.io/large/front/b/f/bf148ef4-0ed7-4fbe-8ab6-01dd3981c8d3.jpg?1675957021"
"AS","602621","Scryfall URL","https://scryfall.com/card/one/91/drown-in-ichor"
"AS","602621","Artist","Tiffany Turrill"
"AS","602621","Type","Sorcery"
"AS","602621","Rarity","U"
"AS","602621","Mana cost","{1}{B}"
"AS","602621","Set number","91"
"AS","602621","Name","Drown in Ichor"
"AS","602622","Set code","one"
"AS","602622","Image URL","https://cards.scryfall.io/large/front/3/5/3557e601-9b71-4ce9-9047-1a8baa72e574.jpg?1675957024"
"AS","602622","Scryfall URL","https://scryfall.com/card/one/92/duress"
"AS","602622","Artist","PINDURSKI"
"AS","602622","Type","Sorcery"
"AS","602622","Rarity","C"
"AS","602622","Mana cost","{B}"
"AS","602622","Set number","92"
"AS","602622","Name","Duress"
"AS","602623","Set code","one"
"AS","602623","Image URL","https://cards.scryfall.io/large/front/9/f/9f013a1a-d4b9-4380-9802-c299ee6c4492.jpg?1675957026"
"AS","602623","Scryfall URL","https://scryfall.com/card/one/93/feed-the-infection"
"AS","602623","Artist","Jason A. Engle"
"AS","602623","Type","Sorcery"
"AS","602623","Rarity","U"
"AS","602623","Mana cost","{3}{B}"
"AS","602623","Set number","93"
"AS","602623","Name","Feed the Infection"
"AS","602624","Set code","one"
"AS","602624","Image URL","https://cards.scryfall.io/large/front/0/b/0b2a32c9-f0ae-4ae4-a5c5-72bea05018fb.jpg?1675957027"
"AS","602624","Scryfall URL","https://scryfall.com/card/one/94/fleshless-gladiator"
"AS","602624","Artist","Konstantin Porubov"
"AS","602624","Type","Creature — Phyrexian Skeleton"
"AS","602624","Rarity","C"
"AS","602624","Mana cost","{1}{B}"
"AS","602624","Set number","94"
"AS","602624","Name","Fleshless Gladiator"
"AS","602625","Set code","one"
"AS","602625","Image URL","https://cards.scryfall.io/large/front/c/2/c26e18be-81a1-4645-866a-fae5c2fdf7c9.jpg?1675957027"
"AS","602625","Scryfall URL","https://scryfall.com/card/one/95/geth-thane-of-contracts"
"AS","602625","Artist","Martin de Diego Sádaba"
"AS","602625","Type","Legendary Creature — Phyrexian Zombie"
"AS","602625","Rarity","R"
"AS","602625","Mana cost","{1}{B}{B}"
"AS","602625","Set number","95"
"AS","602625","Name","Geth, Thane of Contracts"
"AS","602626","Set code","one"
"AS","602626","Image URL","https://cards.scryfall.io/large/front/2/8/28f48394-c6aa-4453-954a-68195d9bd6ea.jpg?1675957030"
"AS","602626","Scryfall URL","https://scryfall.com/card/one/96/gulping-scraptrap"
"AS","602626","Artist","Mike Franchina"
"AS","602626","Type","Creature — Phyrexian Horror"
"AS","602626","Rarity","C"
"AS","602626","Mana cost","{4}{B}"
"AS","602626","Set number","96"
"AS","602626","Name","Gulping Scraptrap"
"AS","602627","Set code","one"
"AS","602627","Image URL","https://cards.scryfall.io/large/front/0/a/0a10f284-b043-4307-bdc7-6dad47cc9221.jpg?1675957034"
"AS","602627","Scryfall URL","https://scryfall.com/card/one/97/infectious-inquiry"
"AS","602627","Artist","Eli Minaya"
"AS","602627","Type","Sorcery"
"AS","602627","Rarity","C"
"AS","602627","Mana cost","{2}{B}"
"AS","602627","Set number","97"
"AS","602627","Name","Infectious Inquiry"
"AS","602628","Set code","one"
"AS","602628","Image URL","https://cards.scryfall.io/large/front/f/1/f16e282d-8941-46c7-a974-c05b6f73c964.jpg?1675957034"
"AS","602628","Scryfall URL","https://scryfall.com/card/one/98/karumonix-the-rat-king"
"AS","602628","Artist","Helge C. Balzer"
"AS","602628","Type","Legendary Creature — Phyrexian Rat"
"AS","602628","Rarity","R"
"AS","602628","Mana cost","{1}{B}{B}"
"AS","602628","Set number","98"
"AS","602628","Name","Karumonix, the Rat King"
"AS","602629","Set code","one"
"AS","602629","Image URL","https://cards.scryfall.io/large/front/6/a/6ac8cd7c-992f-4953-b5bf-42e5a9ff09ad.jpg?1675957034"
"AS","602629","Scryfall URL","https://scryfall.com/card/one/99/necrogen-communion"
"AS","602629","Artist","Ernanda Souza"
"AS","602629","Type","Enchantment — Aura"
"AS","602629","Rarity","U"
"AS","602629","Mana cost","{1}{B}"
"AS","602629","Set number","99"
"AS","602629","Name","Necrogen Communion"
"AS","602630","Set code","one"
"AS","602630","Image URL","https://cards.scryfall.io/large/front/7/2/72af72d2-5995-4cad-82f1-e2d0c465d6f1.jpg?1675957036"
"AS","602630","Scryfall URL","https://scryfall.com/card/one/100/necrosquito"
"AS","602630","Artist","Abz J Harding"
"AS","602630","Type","Creature — Phyrexian Insect"
"AS","602630","Rarity","U"
"AS","602630","Mana cost","{3}{B}"
"AS","602630","Set number","100"
"AS","602630","Name","Necrosquito"
"AS","602631","Set code","one"
"AS","602631","Image URL","https://cards.scryfall.io/large/front/a/9/a99fe9a8-d9e7-4286-81a1-adfb753e4741.jpg?1675957037"
"AS","602631","Scryfall URL","https://scryfall.com/card/one/101/nimraiser-paladin"
"AS","602631","Artist","José Parodi"
"AS","602631","Type","Creature — Phyrexian Knight"
"AS","602631","Rarity","U"
"AS","602631","Mana cost","{4}{B}"
"AS","602631","Set number","101"
"AS","602631","Name","Nimraiser Paladin"
"AS","602632","Set code","one"
"AS","602632","Image URL","https://cards.scryfall.io/large/front/b/0/b0aac10a-6d47-4a6c-8a10-2b7c06f3ff32.jpg?1675957041"
"AS","602632","Scryfall URL","https://scryfall.com/card/one/102/offer-immortality"
"AS","602632","Artist","A. M. Sartor"
"AS","602632","Type","Instant"
"AS","602632","Rarity","C"
"AS","602632","Mana cost","{1}{B}"
"AS","602632","Set number","102"
"AS","602632","Name","Offer Immortality"
"AS","602633","Set code","one"
"AS","602633","Image URL","https://cards.scryfall.io/large/front/9/4/947a1e44-3485-4e24-a34d-6c318584743c.jpg?1675957042"
"AS","602633","Scryfall URL","https://scryfall.com/card/one/103/pestilent-syphoner"
"AS","602633","Artist","Brian Valeza"
"AS","602633","Type","Creature — Phyrexian Insect"
"AS","602633","Rarity","C"
"AS","602633","Mana cost","{1}{B}"
"AS","602633","Set number","103"
"AS","602633","Name","Pestilent Syphoner"
"AS","602634","Set code","one"
"AS","602634","Image URL","https://cards.scryfall.io/large/front/5/4/54f69d43-de01-46a8-b102-b47e23e0e947.jpg?1675957043"
"AS","602634","Scryfall URL","https://scryfall.com/card/one/104/phyrexian-arena"
"AS","602634","Artist","Martina Fačková"
"AS","602634","Type","Enchantment"
"AS","602634","Rarity","R"
"AS","602634","Mana cost","{1}{B}{B}"
"AS","602634","Set number","104"
"AS","602634","Name","Phyrexian Arena"
"AS","602635","Set code","one"
"AS","602635","Image URL","https://cards.scryfall.io/large/front/6/7/67a9c38b-6b3a-4056-a87c-fc48446f854f.jpg?1675957044"
"AS","602635","Scryfall URL","https://scryfall.com/card/one/105/phyrexian-obliterator"
"AS","602635","Artist","Maxim Kostin"
"AS","602635","Type","Creature — Phyrexian Horror"
"AS","602635","Rarity","M"
"AS","602635","Mana cost","{B}{B}{B}{B}"
"AS","602635","Set number","105"
"AS","602635","Name","Phyrexian Obliterator"
"AS","602636","Set code","one"
"AS","602636","Image URL","https://cards.scryfall.io/large/front/c/e/ce7e1e9b-ad7f-4f4c-bdb5-2ccb6f147037.jpg?1675957045"
"AS","602636","Scryfall URL","https://scryfall.com/card/one/106/ravenous-necrotitan"
"AS","602636","Artist","Johann Bodin"
"AS","602636","Type","Creature — Phyrexian Horror"
"AS","602636","Rarity","U"
"AS","602636","Mana cost","{2}{B}{B}"
"AS","602636","Set number","106"
"AS","602636","Name","Ravenous Necrotitan"
"AS","602637","Set code","one"
"AS","602637","Image URL","https://cards.scryfall.io/large/front/8/d/8de80f71-82b5-499c-afc0-6bbae6b896ad.jpg?1681468798"
"AS","602637","Scryfall URL","https://scryfall.com/card/one/107/scheming-aspirant"
"AS","602637","Artist","Lauren K. Cannon"
"AS","602637","Type","Creature — Phyrexian Advisor"
"AS","602637","Rarity","U"
"AS","602637","Mana cost","{1}{B}"
"AS","602637","Set number","107"
"AS","602637","Name","Scheming Aspirant"
"AS","602638","Set code","one"
"AS","602638","Image URL","https://cards.scryfall.io/large/front/a/9/a9225cc3-90f0-448f-a8d9-7c6c2796d077.jpg?1675957049"
"AS","602638","Scryfall URL","https://scryfall.com/card/one/108/sheoldreds-edict"
"AS","602638","Artist","Helge C. Balzer"
"AS","602638","Type","Instant"
"AS","602638","Rarity","U"
"AS","602638","Mana cost","{1}{B}"
"AS","602638","Set number","108"
"AS","602638","Name","Sheoldred's Edict"
"AS","602639","Set code","one"
"AS","602639","Image URL","https://cards.scryfall.io/large/front/8/c/8c6b818f-6912-4ea1-a35a-c8cd7ee9aead.jpg?1675957050"
"AS","602639","Scryfall URL","https://scryfall.com/card/one/109/sheoldreds-headcleaver"
"AS","602639","Artist","Andrey Kuzinskiy"
"AS","602639","Type","Creature — Phyrexian Warrior"
"AS","602639","Rarity","C"
"AS","602639","Mana cost","{3}{B}"
"AS","602639","Set number","109"
"AS","602639","Name","Sheoldred's Headcleaver"
"AS","602640","Set code","one"
"AS","602640","Image URL","https://cards.scryfall.io/large/front/c/d/cdbbcbe1-5317-455e-8d71-a4e2ad0addfc.jpg?1675957053"
"AS","602640","Scryfall URL","https://scryfall.com/card/one/110/stinging-hivemaster"
"AS","602640","Artist","Lie Setiawan"
"AS","602640","Type","Creature — Phyrexian Warlock"
"AS","602640","Rarity","C"
"AS","602640","Mana cost","{2}{B}"
"AS","602640","Set number","110"
"AS","602640","Name","Stinging Hivemaster"
"AS","602641","Set code","one"
"AS","602641","Image URL","https://cards.scryfall.io/large/front/a/5/a5424859-628a-4c19-acd0-0c63c21c8338.jpg?1675957054"
"AS","602641","Scryfall URL","https://scryfall.com/card/one/111/testament-bearer"
"AS","602641","Artist","Raluca Marinescu"
"AS","602641","Type","Creature — Phyrexian Warrior"
"AS","602641","Rarity","C"
"AS","602641","Mana cost","{3}{B}"
"AS","602641","Set number","111"
"AS","602641","Name","Testament Bearer"
"AS","602642","Set code","one"
"AS","602642","Image URL","https://cards.scryfall.io/large/front/3/a/3a2aeaeb-7853-4588-8a5e-cfd997ba8515.jpg?1675957057"
"AS","602642","Scryfall URL","https://scryfall.com/card/one/112/vat-emergence"
"AS","602642","Artist","Andreas Zafiratos"
"AS","602642","Type","Sorcery"
"AS","602642","Rarity","U"
"AS","602642","Mana cost","{4}{B}"
"AS","602642","Set number","112"
"AS","602642","Name","Vat Emergence"
"AS","602643","Set code","one"
"AS","602643","Image URL","https://cards.scryfall.io/large/front/2/0/20a961ea-0639-4f5d-8cf4-f909c59a4ae1.jpg?1675957057"
"AS","602643","Scryfall URL","https://scryfall.com/card/one/113/vat-of-rebirth"
"AS","602643","Artist","Peter Polach"
"AS","602643","Type","Artifact"
"AS","602643","Rarity","U"
"AS","602643","Mana cost","{B}"
"AS","602643","Set number","113"
"AS","602643","Name","Vat of Rebirth"
"AS","602644","Set code","one"
"AS","602644","Image URL","https://cards.scryfall.io/large/front/4/c/4c4a3119-c70a-46ff-8ede-6356f2b7bc13.jpg?1675957057"
"AS","602644","Scryfall URL","https://scryfall.com/card/one/114/vraan-executioner-thane"
"AS","602644","Artist","Helge C. Balzer"
"AS","602644","Type","Legendary Creature — Phyrexian Vampire"
"AS","602644","Rarity","R"
"AS","602644","Mana cost","{1}{B}"
"AS","602644","Set number","114"
"AS","602644","Name","Vraan, Executioner Thane"
"AS","602645","Set code","one"
"AS","602645","Image URL","https://cards.scryfall.io/large/front/f/5/f59f2b07-47ad-4efd-ae8c-1c04b9265024.jpg?1675957060"
"AS","602645","Scryfall URL","https://scryfall.com/card/one/115/vraska-betrayals-sting"
"AS","602645","Artist","Chase Stone"
"AS","602645","Type","Legendary Planeswalker — Vraska"
"AS","602645","Rarity","M"
"AS","602645","Mana cost","{4}{B}{B/P}"
"AS","602645","Set number","115"
"AS","602645","Name","Vraska, Betrayal's Sting"
"AS","602646","Set code","one"
"AS","602646","Image URL","https://cards.scryfall.io/large/front/0/1/0173b7b4-2832-4943-ba45-8ba498d7a056.jpg?1675957063"
"AS","602646","Scryfall URL","https://scryfall.com/card/one/116/vraskas-fall"
"AS","602646","Artist","Dibujante Nocturno"
"AS","602646","Type","Instant"
"AS","602646","Rarity","C"
"AS","602646","Mana cost","{2}{B}"
"AS","602646","Set number","116"
"AS","602646","Name","Vraska's Fall"
"AS","602647","Set code","one"
"AS","602647","Image URL","https://cards.scryfall.io/large/front/5/8/58d287e8-5297-415a-97d5-02002470c52b.jpg?1675957064"
"AS","602647","Scryfall URL","https://scryfall.com/card/one/117/whisper-of-the-dross"
"AS","602647","Artist","Eli Minaya"
"AS","602647","Type","Instant"
"AS","602647","Rarity","C"
"AS","602647","Mana cost","{B}"
"AS","602647","Set number","117"
"AS","602647","Name","Whisper of the Dross"
"AS","602648","Set code","one"
